#id; #statu; #coord; #cycle; 
35; vivant; {183.5,165.84513195722295,0.0}; 14
36; en fuite; {166.5,164.57198807005784,0.0}; 14
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 14
39; en fuite; {255.94597262023063,163.5,0.0}; 14
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 14
41; paralysé; {152.5,173.3962815716342,0.0}; 14
43; en fuite; {208.48118989750589,164.5,0.0}; 14
44; vivant; {264.1306609958991,85.5,0.0}; 14
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 14
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 14
47; vivant; {144.5,124.3861050403633,0.0}; 14
49; vivant; {111.2705736731296,48.5,0.0}; 14
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 14
51; vivant; {189.21531822603964,57.5,0.0}; 14
52; vivant; {304.5,59.967276309284614,0.0}; 14
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 14
54; vivant; {153.30149242578338,54.5,0.0}; 14
55; vivant; {89.16828078654916,44.5,0.0}; 14
56; vivant; {272.4296633064234,53.5,0.0}; 14
57; vivant; {227.56690025914193,52.5,0.0}; 14
58; vivant; {116.19489028257101,60.5,0.0}; 14
59; en fuite; {256.84660512057576,58.5,0.0}; 14
60; vivant; {132.44769593259838,45.5,0.0}; 14
61; vivant; {107.3583080014664,51.5,0.0}; 14
62; vivant; {169.96768735923052,44.5,0.0}; 14
63; vivant; {259.489104853188,51.5,0.0}; 14
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 14
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 14
66; paralysé; {87.60416810557851,11.5,0.0}; 14
67; vivant; {172.76943466416557,14.5,0.0}; 14
68; en fuite; {213.46988590792736,16.5,0.0}; 14
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 14
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 14
71; vivant; {155.38651437979968,10.5,0.0}; 14
72; vivant; {222.5643099775915,17.5,0.0}; 14
73; paralysé; {247.3809741228637,11.5,0.0}; 14
74; en fuite; {223.69385948381637,19.5,0.0}; 14
75; vivant; {288.5519231441884,15.5,0.0}; 14
76; vivant; {95.29683203944923,18.5,0.0}; 14
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 14
78; vivant; {205.25436953251767,5.5,0.0}; 14
79; paralysé; {63.30365769382466,4.5,0.0}; 14
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 14
81; en fuite; {300.3907039605685,17.5,0.0}; 14
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 14
83; en fuite; {110.64159914633858,18.5,0.0}; 14
86; paralysé; {121.34092361221367,11.5,0.0}; 14
87; paralysé; {208.0996713109829,15.118983674685554,0.0}; 14
88; paralysé; {187.5255941807469,9.888384981182693,0.0}; 14
90; en fuite; {88.72037893843192,17.5,0.0}; 14
91; vivant; {229.94333104711566,4.5,0.0}; 14
92; vivant; {185.57963187470384,17.5,0.0}; 14
93; vivant; {247.685892908661,4.5,0.0}; 14
94; paralysé; {160.93831383661268,8.28513854135366,0.0}; 14
95; paralysé; {238.37065418905127,7.530595804202537,0.0}; 14
0; en fuite; {95.5,84.5,0.0}; 15
1; en fuite; {146.5,84.49902841199551,0.0}; 15
2; vivant; {138.68859156385196,77.47321009471769,0.0}; 15
3; paralysé; {146.8972940177579,77.51400498601323,0.0}; 15
4; en fuite; {166.5,83.49999936412085,0.0}; 15
5; vivant; {170.51905282559005,73.95489269775963,0.0}; 15
6; en fuite; {262.8748976177962,85.5,0.0}; 15
7; en fuite; {277.3835057244802,85.5,0.0}; 15
8; en fuite; {271.5,85.5,0.0}; 15
9; vivant; {253.80511852250876,71.94362034883856,0.0}; 15
10; paralysé; {365.12185111759476,67.50268247039165,0.0}; 15
11; en fuite; {414.5,76.47599165456393,0.0}; 15
12; caché; {446.5,103.60436747858806,0.0}; 15
13; vivant; {442.58697558262725,105.5,0.0}; 15
14; en fuite; {441.5,92.42122241163561,0.0}; 15
15; vivant; {442.5,87.09219794886769,0.0}; 15
16; vivant; {407.25510183176993,129.35197765204055,0.0}; 15
17; vivant; {350.5,126.38163592888111,0.0}; 15
18; en fuite; {357.5,109.50000498274376,0.0}; 15
19; vivant; {289.6058114822993,128.08563322745468,0.0}; 15
20; vivant; {279.9905530321801,128.5,0.0}; 15
21; vivant; {142.15465929081765,126.5,0.0}; 15
22; vivant; {142.5,128.31571053158365,0.0}; 15
23; vivant; {144.48711443095482,126.5,0.0}; 15
24; caché; {142.6424149460054,128.7155896113509,0.0}; 15
25; vivant; {144.35282269394037,126.5,0.0}; 15
27; paralysé; {393.94553661278,6.225415575903994,0.0}; 15
28; paralysé; {338.5,14.697109819652496,0.0}; 15
29; vivant; {332.45720384296703,21.5,0.0}; 15
30; vivant; {343.7159529249391,9.5,0.0}; 15
31; paralysé; {391.1263734415614,41.13755237218476,0.0}; 15
32; en fuite; {174.5,164.01458980187996,0.0}; 15
33; vivant; {178.5,166.57274947015836,0.0}; 15
34; vivant; {136.5,189.222122441355,0.0}; 15
35; vivant; {183.5,162.84513195722295,0.0}; 15
36; en fuite; {168.42801192994216,163.5,0.0}; 15
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 15
39; en fuite; {252.94597262023063,163.5,0.0}; 15
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 15
41; paralysé; {152.5,173.3962815716342,0.0}; 15
43; en fuite; {207.48118989750589,162.5,0.0}; 15
44; vivant; {264.1306609958991,85.5,0.0}; 15
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 15
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 15
47; vivant; {144.5,126.3861050403633,0.0}; 15
49; vivant; {113.2705736731296,48.5,0.0}; 15
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 15
51; vivant; {191.21531822603964,57.5,0.0}; 15
52; vivant; {304.5,59.967276309284614,0.0}; 15
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 15
54; vivant; {155.30149242578338,54.5,0.0}; 15
55; vivant; {91.16828078654916,44.5,0.0}; 15
56; vivant; {274.4296633064234,53.5,0.0}; 15
57; vivant; {229.56690025914193,52.5,0.0}; 15
58; vivant; {118.19489028257101,60.5,0.0}; 15
59; en fuite; {258.84660512057576,58.5,0.0}; 15
60; vivant; {134.44769593259838,45.5,0.0}; 15
61; vivant; {109.3583080014664,51.5,0.0}; 15
62; vivant; {171.96768735923052,44.5,0.0}; 15
63; vivant; {261.489104853188,51.5,0.0}; 15
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 15
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 15
66; paralysé; {87.60416810557851,11.5,0.0}; 15
67; vivant; {174.76943466416557,14.5,0.0}; 15
68; en fuite; {210.46988590792736,16.5,0.0}; 15
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 15
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 15
71; vivant; {157.38651437979968,10.5,0.0}; 15
72; vivant; {224.5643099775915,17.5,0.0}; 15
73; paralysé; {247.3809741228637,11.5,0.0}; 15
74; en fuite; {225.69385948381637,19.5,0.0}; 15
75; vivant; {291.5519231441884,15.5,0.0}; 15
76; vivant; {98.29683203944923,18.5,0.0}; 15
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 15
78; vivant; {207.25436953251767,5.5,0.0}; 15
79; paralysé; {63.30365769382466,4.5,0.0}; 15
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 15
81; en fuite; {302.3907039605685,18.5,0.0}; 15
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 15
83; en fuite; {113.64159914633858,18.5,0.0}; 15
86; paralysé; {121.34092361221367,11.5,0.0}; 15
87; paralysé; {208.0996713109829,15.118983674685554,0.0}; 15
88; paralysé; {187.5255941807469,9.888384981182693,0.0}; 15
90; en fuite; {91.72037893843192,17.5,0.0}; 15
91; vivant; {229.94333104711566,4.5,0.0}; 15
92; vivant; {187.57963187470384,17.5,0.0}; 15
93; vivant; {250.685892908661,4.5,0.0}; 15
94; paralysé; {160.93831383661268,8.28513854135366,0.0}; 15
95; paralysé; {238.37065418905127,7.530595804202537,0.0}; 15
0; en fuite; {97.5,85.5,0.0}; 16
1; en fuite; {147.4990284119955,85.5,0.0}; 16
2; vivant; {138.50868538474583,75.5,0.0}; 16
3; paralysé; {146.8972940177579,77.51400498601323,0.0}; 16
4; en fuite; {166.5,85.49999936412085,0.0}; 16
5; vivant; {170.04857252504843,75.89876725307494,0.0}; 16
6; en fuite; {264.8748976177962,85.5,0.0}; 16
7; en fuite; {279.3835057244802,85.5,0.0}; 16
8; en fuite; {273.5,85.5,0.0}; 16
9; vivant; {253.5,73.86544848199343,0.0}; 16
10; paralysé; {365.12185111759476,67.50268247039165,0.0}; 16
11; en fuite; {413.5240083454361,77.5,0.0}; 16
12; caché; {446.5,101.60436747858806,0.0}; 16
13; vivant; {443.5,104.41302441737275,0.0}; 16
14; en fuite; {439.5030981549323,92.5,0.0}; 16
15; vivant; {441.5,88.09219794886769,0.0}; 16
16; vivant; {407.386476752306,127.5,0.0}; 16
17; vivant; {351.22388770037986,128.24603572432167,0.0}; 16
18; en fuite; {357.5,107.50000498274376,0.0}; 16
19; vivant; {289.0343291200301,126.16901957060695,0.0}; 16
20; vivant; {281.9905530321801,128.5,0.0}; 16
21; vivant; {140.21745264262015,126.99722268872146,0.0}; 16
22; vivant; {143.21786283416816,126.4489826587216,0.0}; 16
23; vivant; {142.5,126.51288556904518,0.0}; 16
24; caché; {142.6424149460054,128.7155896113509,0.0}; 16
25; vivant; {142.5,126.64717730605963,0.0}; 16
27; paralysé; {393.94553661278,6.225415575903994,0.0}; 16
28; paralysé; {338.5,14.697109819652496,0.0}; 16
29; vivant; {332.45720384296703,21.5,0.0}; 16
30; vivant; {342.7159529249391,10.5,0.0}; 16
31; paralysé; {391.1263734415614,41.13755237218476,0.0}; 16
32; en fuite; {174.5,161.01458980187996,0.0}; 16
33; vivant; {178.5,163.57274947015836,0.0}; 16
34; vivant; {137.777877558645,188.5,0.0}; 16
35; vivant; {183.5,159.84513195722295,0.0}; 16
36; en fuite; {169.5,161.57198807005784,0.0}; 16
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 16
39; en fuite; {249.94597262023063,163.5,0.0}; 16
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 16
41; paralysé; {152.5,173.3962815716342,0.0}; 16
43; en fuite; {205.48118989750589,161.5,0.0}; 16
44; vivant; {262.1306609958991,85.5,0.0}; 16
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 16
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 16
47; vivant; {142.6138949596367,126.5,0.0}; 16
49; vivant; {115.2705736731296,48.5,0.0}; 16
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 16
51; vivant; {193.21531822603964,57.5,0.0}; 16
52; vivant; {305.5,60.39621236226407,0.0}; 16
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 16
54; vivant; {157.30149242578338,54.5,0.0}; 16
55; vivant; {93.16828078654916,44.5,0.0}; 16
56; vivant; {276.4296633064234,53.5,0.0}; 16
57; vivant; {231.56690025914193,52.5,0.0}; 16
58; vivant; {120.19489028257101,60.5,0.0}; 16
59; en fuite; {260.84660512057576,58.5,0.0}; 16
60; vivant; {136.44769593259838,45.5,0.0}; 16
61; vivant; {111.3583080014664,51.5,0.0}; 16
62; vivant; {173.96768735923052,44.5,0.0}; 16
63; vivant; {263.489104853188,51.5,0.0}; 16
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 16
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 16
66; paralysé; {87.60416810557851,11.5,0.0}; 16
67; vivant; {176.76943466416557,14.5,0.0}; 16
68; en fuite; {207.46988590792736,16.5,0.0}; 16
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 16
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 16
71; vivant; {159.38651437979968,10.5,0.0}; 16
72; vivant; {226.5643099775915,17.5,0.0}; 16
73; paralysé; {247.3809741228637,11.5,0.0}; 16
74; en fuite; {227.69385948381637,19.5,0.0}; 16
75; vivant; {294.5519231441884,15.5,0.0}; 16
76; vivant; {101.29683203944923,18.5,0.0}; 16
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 16
78; vivant; {209.25436953251767,5.5,0.0}; 16
79; paralysé; {63.30365769382466,4.5,0.0}; 16
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 16
81; en fuite; {304.4940449193749,19.5,0.0}; 16
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 16
83; en fuite; {116.64159914633858,18.5,0.0}; 16
86; paralysé; {121.34092361221367,11.5,0.0}; 16
87; paralysé; {208.0996713109829,15.118983674685554,0.0}; 16
88; paralysé; {187.5255941807469,9.888384981182693,0.0}; 16
90; en fuite; {94.72037893843192,17.5,0.0}; 16
91; vivant; {229.94333104711566,4.5,0.0}; 16
92; vivant; {189.57963187470384,17.5,0.0}; 16
93; vivant; {253.685892908661,4.5,0.0}; 16
94; paralysé; {160.93831383661268,8.28513854135366,0.0}; 16
95; paralysé; {238.37065418905127,7.530595804202537,0.0}; 16
1; en fuite; {149.4990284119955,85.5,0.0}; 17
2; vivant; {139.50868538474583,74.5,0.0}; 17
3; paralysé; {146.8972940177579,77.51400498601323,0.0}; 17
4; en fuite; {164.50000063587913,85.5,0.0}; 17
5; vivant; {171.0301916473853,74.5,0.0}; 17
6; en fuite; {266.8748976177962,85.5,0.0}; 17
7; en fuite; {281.3835057244802,85.5,0.0}; 17
8; en fuite; {275.5,85.5,0.0}; 17
9; vivant; {252.34927435904865,75.50124507670107,0.0}; 17
10; paralysé; {365.12185111759476,67.50268247039165,0.0}; 17
11; en fuite; {412.5240083454361,78.5,0.0}; 17
12; caché; {446.5,101.60436747858806,0.0}; 17
13; vivant; {444.5,103.41302441737275,0.0}; 17
14; en fuite; {438.5,93.49690184506773,0.0}; 17
15; vivant; {440.9078020511323,89.5,0.0}; 17
16; vivant; {407.3867052680016,125.50000001305486,0.0}; 17
17; vivant; {351.22388770037986,128.24603572432167,0.0}; 17
18; en fuite; {357.5,105.50000498274376,0.0}; 17
19; vivant; {291.00909533011196,126.48571882150445,0.0}; 17
20; vivant; {283.9905530321801,128.5,0.0}; 17
21; vivant; {141.5,127.12444261257428,0.0}; 17
22; vivant; {141.27427272553655,125.97732866517406,0.0}; 17
23; vivant; {141.14610131403458,125.04082634872111,0.0}; 17
24; caché; {142.6424149460054,128.7155896113509,0.0}; 17
25; vivant; {141.10022658487813,128.07568505413732,0.0}; 17
27; paralysé; {393.94553661278,6.225415575903994,0.0}; 17
28; paralysé; {338.5,14.697109819652496,0.0}; 17
29; vivant; {329.45720384296703,21.5,0.0}; 17
30; vivant; {341.5,11.284047075060926,0.0}; 17
31; paralysé; {391.1263734415614,41.13755237218476,0.0}; 17
32; en fuite; {174.5,158.01458980187996,0.0}; 17
33; vivant; {178.5,160.57274947015836,0.0}; 17
34; vivant; {138.777877558645,187.5,0.0}; 17
35; vivant; {183.5,156.84513195722295,0.0}; 17
36; en fuite; {170.5,159.57198807005784,0.0}; 17
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 17
39; en fuite; {247.94597262023063,162.5,0.0}; 17
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 17
41; paralysé; {152.5,173.3962815716342,0.0}; 17
43; en fuite; {204.48118989750589,159.5,0.0}; 17
44; vivant; {261.5,84.13066099589912,0.0}; 17
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 17
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 17
47; vivant; {144.4102141580801,127.37933914805588,0.0}; 17
49; vivant; {117.2705736731296,48.5,0.0}; 17
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 17
51; vivant; {195.21531822603964,57.5,0.0}; 17
52; vivant; {307.4946284896881,60.5,0.0}; 17
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 17
54; vivant; {159.30149242578338,54.5,0.0}; 17
55; vivant; {95.16828078654916,44.5,0.0}; 17
56; vivant; {278.4296633064234,53.5,0.0}; 17
57; vivant; {233.56690025914193,52.5,0.0}; 17
58; vivant; {122.19489028257101,60.5,0.0}; 17
59; en fuite; {262.84660512057576,58.5,0.0}; 17
60; vivant; {138.44769593259838,45.5,0.0}; 17
61; vivant; {113.3583080014664,51.5,0.0}; 17
62; vivant; {175.96768735923052,44.5,0.0}; 17
63; vivant; {265.489104853188,51.5,0.0}; 17
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 17
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 17
66; paralysé; {87.60416810557851,11.5,0.0}; 17
67; vivant; {178.76943466416557,14.5,0.0}; 17
68; en fuite; {204.46988590792736,16.5,0.0}; 17
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 17
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 17
71; vivant; {161.38651437979968,10.5,0.0}; 17
72; vivant; {228.5643099775915,17.5,0.0}; 17
73; paralysé; {247.3809741228637,11.5,0.0}; 17
74; en fuite; {229.69385948381637,19.5,0.0}; 17
75; vivant; {296.5,16.55192314418838,0.0}; 17
76; vivant; {104.29683203944923,18.5,0.0}; 17
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 17
78; vivant; {211.25436953251767,5.5,0.0}; 17
79; paralysé; {63.30365769382466,4.5,0.0}; 17
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 17
81; en fuite; {304.5,22.494044919374915,0.0}; 17
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 17
83; en fuite; {119.64159914633858,18.5,0.0}; 17
86; paralysé; {121.34092361221367,11.5,0.0}; 17
87; paralysé; {208.0996713109829,15.118983674685554,0.0}; 17
88; paralysé; {187.5255941807469,9.888384981182693,0.0}; 17
90; en fuite; {97.72037893843192,17.5,0.0}; 17
91; vivant; {232.94333104711566,4.5,0.0}; 17
92; vivant; {191.57963187470384,17.5,0.0}; 17
93; vivant; {256.685892908661,4.5,0.0}; 17
94; paralysé; {160.93831383661268,8.28513854135366,0.0}; 17
95; paralysé; {238.37065418905127,7.530595804202537,0.0}; 17
1; en fuite; {151.4990284119955,85.5,0.0}; 18
2; vivant; {139.43707436116938,72.50128244584126,0.0}; 18
3; paralysé; {146.8972940177579,77.51400498601323,0.0}; 18
4; en fuite; {162.50000063587913,85.5,0.0}; 18
5; vivant; {169.03936683818935,74.69135458993688,0.0}; 18
6; en fuite; {268.8748976177962,85.5,0.0}; 18
7; en fuite; {283.3835057244802,85.5,0.0}; 18
8; en fuite; {277.5,85.5,0.0}; 18
9; vivant; {254.34927368546693,75.5,0.0}; 18
10; paralysé; {365.12185111759476,67.50268247039165,0.0}; 18
11; en fuite; {410.5240083454361,78.5,0.0}; 18
12; caché; {446.5,101.60436747858806,0.0}; 18
13; vivant; {445.58697558262725,102.5,0.0}; 18
14; en fuite; {436.50000479927047,93.5,0.0}; 18
15; vivant; {439.5,90.09219794886769,0.0}; 18
16; vivant; {406.50639737191074,126.5,0.0}; 18
17; vivant; {349.3366080245472,127.58408752001186,0.0}; 18
18; en fuite; {357.5,103.50000498274376,0.0}; 18
19; vivant; {290.35853059788593,124.5944849572815,0.0}; 18
20; vivant; {285.9905530321801,128.5,0.0}; 18
21; vivant; {141.66578956344637,125.13132600267605,0.0}; 18
22; vivant; {143.27351732864003,125.9223648865406,0.0}; 18
23; vivant; {141.99852338529212,126.5,0.0}; 18
24; caché; {142.6424149460054,128.7155896113509,0.0}; 18
25; vivant; {142.83153708339032,129.0769662123249,0.0}; 18
27; paralysé; {393.94553661278,6.225415575903994,0.0}; 18
28; paralysé; {338.5,14.697109819652496,0.0}; 18
29; vivant; {326.45720384296703,21.5,0.0}; 18
30; vivant; {340.5,12.284047075060926,0.0}; 18
31; paralysé; {391.1263734415614,41.13755237218476,0.0}; 18
32; en fuite; {175.5,156.01458980187996,0.0}; 18
33; vivant; {178.5,157.57274947015836,0.0}; 18
34; vivant; {139.777877558645,186.5,0.0}; 18
35; vivant; {183.5,153.84513195722295,0.0}; 18
36; en fuite; {172.5,158.57198807005784,0.0}; 18
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 18
39; en fuite; {246.94597262023063,160.5,0.0}; 18
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 18
41; paralysé; {152.5,173.3962815716342,0.0}; 18
43; en fuite; {202.5,158.48118989750589,0.0}; 18
44; vivant; {261.5,82.13066099589912,0.0}; 18
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 18
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 18
47; vivant; {146.28199549712053,128.08392031358613,0.0}; 18
49; vivant; {119.2705736731296,48.5,0.0}; 18
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 18
51; vivant; {197.21531822603964,57.5,0.0}; 18
52; vivant; {307.4946284896881,60.5,0.0}; 18
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 18
54; vivant; {161.30149242578338,54.5,0.0}; 18
55; vivant; {97.16828078654916,44.5,0.0}; 18
56; vivant; {280.4296633064234,53.5,0.0}; 18
57; vivant; {235.56690025914193,52.5,0.0}; 18
58; vivant; {124.19489028257101,60.5,0.0}; 18
59; en fuite; {264.84660512057576,58.5,0.0}; 18
60; vivant; {140.44769593259838,45.5,0.0}; 18
61; vivant; {115.3583080014664,51.5,0.0}; 18
62; vivant; {177.96768735923052,44.5,0.0}; 18
63; vivant; {267.489104853188,51.5,0.0}; 18
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 18
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 18
66; paralysé; {87.60416810557851,11.5,0.0}; 18
67; vivant; {180.76943466416557,14.5,0.0}; 18
68; en fuite; {201.46988590792736,16.5,0.0}; 18
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 18
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 18
71; vivant; {163.38651437979968,10.5,0.0}; 18
72; vivant; {230.5643099775915,17.5,0.0}; 18
73; paralysé; {247.3809741228637,11.5,0.0}; 18
74; en fuite; {229.69385948381637,19.5,0.0}; 18
75; vivant; {296.5,16.55192314418838,0.0}; 18
76; vivant; {107.29683203944923,18.5,0.0}; 18
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 18
78; vivant; {213.25436953251767,5.5,0.0}; 18
79; paralysé; {63.30365769382466,4.5,0.0}; 18
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 18
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 18
83; en fuite; {122.64159914633858,18.5,0.0}; 18
86; paralysé; {121.34092361221367,11.5,0.0}; 18
87; paralysé; {208.0996713109829,15.118983674685554,0.0}; 18
88; paralysé; {187.5255941807469,9.888384981182693,0.0}; 18
90; en fuite; {100.72037893843192,17.5,0.0}; 18
91; vivant; {235.94333104711566,4.5,0.0}; 18
92; vivant; {193.57963187470384,17.5,0.0}; 18
93; vivant; {259.685892908661,4.5,0.0}; 18
94; paralysé; {160.93831383661268,8.28513854135366,0.0}; 18
95; paralysé; {238.37065418905127,7.530595804202537,0.0}; 18
1; en fuite; {153.4990284119955,85.5,0.0}; 19
2; vivant; {139.43707436116938,72.50128244584126,0.0}; 19
3; paralysé; {146.8972940177579,77.51400498601323,0.0}; 19
4; en fuite; {160.50000063587913,85.5,0.0}; 19
5; vivant; {171.02688567569558,74.5,0.0}; 19
6; en fuite; {270.8748976177962,85.5,0.0}; 19
7; en fuite; {285.3835057244802,85.5,0.0}; 19
8; en fuite; {279.5,85.5,0.0}; 19
9; vivant; {253.79500201800462,73.57833850050314,0.0}; 19
10; paralysé; {365.12185111759476,67.50268247039165,0.0}; 19
11; en fuite; {409.5,79.47599165456393,0.0}; 19
12; caché; {446.5,101.60436747858806,0.0}; 19
13; vivant; {443.9370014573174,103.63030322737227,0.0}; 19
14; en fuite; {434.50000479927047,93.5,0.0}; 19
15; vivant; {439.5,90.09219794886769,0.0}; 19
16; vivant; {406.53932422130373,124.50027106272148,0.0}; 19
17; vivant; {351.3335731486417,127.5,0.0}; 19
18; en fuite; {356.50000498274375,102.5,0.0}; 19
19; vivant; {290.5,126.58350063593912,0.0}; 19
20; vivant; {287.9905530321801,128.5,0.0}; 19
21; vivant; {142.12132139702595,126.5,0.0}; 19
22; vivant; {144.3773412152641,127.59016967946995,0.0}; 19
23; vivant; {140.34928714709656,125.36862038615565,0.0}; 19
24; caché; {142.6424149460054,128.7155896113509,0.0}; 19
25; vivant; {144.71267461337874,128.39775962131662,0.0}; 19
27; paralysé; {393.94553661278,6.225415575903994,0.0}; 19
28; paralysé; {338.5,14.697109819652496,0.0}; 19
29; vivant; {324.5,22.542796157032967,0.0}; 19
30; vivant; {339.5,13.284047075060926,0.0}; 19
31; paralysé; {391.1263734415614,41.13755237218476,0.0}; 19
32; en fuite; {176.5,154.01458980187996,0.0}; 19
33; vivant; {178.5,154.57274947015836,0.0}; 19
34; vivant; {140.777877558645,185.5,0.0}; 19
35; vivant; {183.5,150.84513195722295,0.0}; 19
36; en fuite; {173.5,156.57198807005784,0.0}; 19
38; paralysé; {285.42286480116974,157.49547852427662,0.0}; 19
39; en fuite; {245.5,158.94597262023063,0.0}; 19
40; paralysé; {171.31150239247583,183.66148756016665,0.0}; 19
41; paralysé; {152.5,173.3962815716342,0.0}; 19
43; en fuite; {201.48118989750589,156.5,0.0}; 19
44; vivant; {261.1306609958991,80.5,0.0}; 19
45; paralysé; {351.4383656632809,74.02983355455405,0.0}; 19
46; paralysé; {191.83580652107463,112.41618460476022,0.0}; 19
47; vivant; {144.38579865825312,128.5,0.0}; 19
49; vivant; {121.2705736731296,48.5,0.0}; 19
50; paralysé; {64.66957562508196,44.58877710866954,0.0}; 19
51; vivant; {199.21531822603964,57.5,0.0}; 19
52; vivant; {307.4946284896881,60.5,0.0}; 19
53; paralysé; {60.626492137289745,56.00925432309391,0.0}; 19
54; vivant; {163.30149242578338,54.5,0.0}; 19
55; vivant; {99.16828078654916,44.5,0.0}; 19
56; vivant; {282.4296633064234,53.5,0.0}; 19
57; vivant; {237.56690025914193,52.5,0.0}; 19
58; vivant; {126.19489028257101,60.5,0.0}; 19
59; en fuite; {266.84660512057576,58.5,0.0}; 19
60; vivant; {142.44769593259838,45.5,0.0}; 19
61; vivant; {117.3583080014664,51.5,0.0}; 19
62; vivant; {179.96768735923052,44.5,0.0}; 19
63; vivant; {269.489104853188,51.5,0.0}; 19
64; paralysé; {295.15021355383396,55.9771776509494,0.0}; 19
65; paralysé; {188.21520776556977,58.867568771468484,0.0}; 19
66; paralysé; {87.60416810557851,11.5,0.0}; 19
67; vivant; {182.76943466416557,14.5,0.0}; 19
68; en fuite; {198.46988590792736,16.5,0.0}; 19
69; paralysé; {257.55807839503876,12.926438944985943,0.0}; 19
70; paralysé; {97.88984797768974,4.761110182706141,0.0}; 19
71; vivant; {165.38651437979968,10.5,0.0}; 19
72; paralysé; {230.5643099775915,17.5,0.0}; 19
73; paralysé; {247.3809741228637,11.5,0.0}; 19
74; en fuite; {229.69385948381637,19.5,0.0}; 19
75; vivant; {297.5,18.498652900886807,0.0}; 19
76; vivant; {110.29683203944923,18.5,0.0}; 19
77; paralysé; {56.4724330211362,3.9125671340776766,0.0}; 19
78; vivant; {215.25436953251767,5.5,0.0}; 19
79; paralysé; {63.30365769382466,4.5,0.0}; 19
80; paralysé; {231.06013488608926,17.810437055393493,0.0}; 19
82; paralysé; {192.5044972337039,13.84105167415834,0.0}; 19
83; en fuite; {125.64159914633858,18.5,0.0}; 19
86; paralysé; {121.34092361221367,11.5,0.0}; 19
