#id; #statu; #cycle; 
108; closed; 42
109; closed; 42
110; closed; 42
101; open; 43
102; open; 43
111; closed; 43
112; open; 43
20; open; 43
21; open; 43
22; open; 43
23; open; 43
24; open; 43
25; open; 43
103; closed; 43
104; open; 43
105; closed; 43
106; open; 43
107; closed; 43
108; closed; 43
109; closed; 43
110; closed; 43
101; open; 44
102; open; 44
111; closed; 44
112; open; 44
20; open; 44
21; open; 44
22; open; 44
23; open; 44
24; open; 44
25; open; 44
103; closed; 44
104; open; 44
105; closed; 44
106; open; 44
107; closed; 44
108; closed; 44
109; closed; 44
110; closed; 44
101; open; 45
102; open; 45
111; closed; 45
112; open; 45
20; open; 45
21; open; 45
22; open; 45
23; open; 45
24; open; 45
25; open; 45
103; closed; 45
104; open; 45
105; closed; 45
106; open; 45
107; closed; 45
108; open; 45
109; closed; 45
110; closed; 45
101; open; 46
102; open; 46
111; closed; 46
112; open; 46
20; open; 46
21; open; 46
22; open; 46
23; open; 46
24; open; 46
25; open; 46
103; closed; 46
104; open; 46
105; closed; 46
106; open; 46
107; closed; 46
108; open; 46
109; closed; 46
110; closed; 46
101; open; 47
102; open; 47
111; closed; 47
112; open; 47
20; open; 47
21; open; 47
22; open; 47
23; open; 47
24; open; 47
25; open; 47
103; closed; 47
104; open; 47
105; closed; 47
106; open; 47
107; closed; 47
108; open; 47
109; closed; 47
110; closed; 47
101; open; 48
102; open; 48
111; closed; 48
112; open; 48
20; open; 48
21; open; 48
22; open; 48
23; open; 48
24; open; 48
25; open; 48
103; closed; 48
104; open; 48
105; closed; 48
106; open; 48
107; closed; 48
108; open; 48
109; closed; 48
110; closed; 48
101; open; 49
102; open; 49
111; closed; 49
112; open; 49
20; open; 49
21; open; 49
22; open; 49
23; open; 49
24; open; 49
25; open; 49
103; closed; 49
104; open; 49
105; open; 49
106; open; 49
107; closed; 49
108; open; 49
109; closed; 49
110; closed; 49
101; open; 50
102; open; 50
111; closed; 50
112; open; 50
20; open; 50
21; open; 50
22; open; 50
23; open; 50
24; open; 50
25; open; 50
103; closed; 50
104; open; 50
105; open; 50
106; open; 50
107; closed; 50
108; open; 50
109; closed; 50
110; closed; 50
101; open; 51
102; open; 51
111; open; 51
112; open; 51
20; open; 51
21; open; 51
22; open; 51
23; open; 51
24; open; 51
25; open; 51
103; closed; 51
104; open; 51
105; open; 51
106; closed; 51
107; closed; 51
108; open; 51
109; closed; 51
110; closed; 51
101; open; 52
102; closed; 52
111; open; 52
112; open; 52
20; open; 52
21; open; 52
22; open; 52
23; open; 52
24; open; 52
25; open; 52
103; closed; 52
104; open; 52
105; open; 52
106; closed; 52
107; closed; 52
108; open; 52
109; closed; 52
110; closed; 52
101; open; 53
102; closed; 53
111; open; 53
112; open; 53
20; open; 53
21; open; 53
22; open; 53
23; open; 53
24; open; 53
25; open; 53
103; closed; 53
104; open; 53
105; open; 53
106; closed; 53
107; closed; 53
108; open; 53
109; closed; 53
110; closed; 53
101; open; 54
102; closed; 54
111; open; 54
112; open; 54
20; open; 54
21; open; 54
22; open; 54
23; open; 54
24; open; 54
25; open; 54
103; closed; 54
104; open; 54
105; open; 54
106; closed; 54
107; closed; 54
108; open; 54
109; closed; 54
110; closed; 54
101; open; 55
102; closed; 55
111; open; 55
112; open; 55
20; open; 55
21; open; 55
22; open; 55
23; open; 55
24; open; 55
25; open; 55
103; closed; 55
104; open; 55
105; open; 55
106; closed; 55
107; closed; 55
108; open; 55
109; closed; 55
110; closed; 55
101; open; 56
102; closed; 56
111; open; 56
112; open; 56
20; open; 56
21; open; 56
22; open; 56
23; open; 56
24; open; 56
25; open; 56
103; closed; 56
104; open; 56
105; closed; 56
106; closed; 56
107; closed; 56
108; open; 56
109; closed; 56
110; closed; 56
101; open; 57
102; closed; 57
111; open; 57
112; open; 57
20; open; 57
21; open; 57
22; open; 57
23; open; 57
24; open; 57
25; open; 57
103; closed; 57
104; open; 57
105; closed; 57
106; closed; 57
107; closed; 57
108; open; 57
109; closed; 57
110; closed; 57
101; open; 58
102; closed; 58
111; open; 58
112; open; 58
20; open; 58
21; open; 58
22; open; 58
23; open; 58
24; open; 58
25; open; 58
103; closed; 58
104; open; 58
105; closed; 58
106; closed; 58
107; closed; 58
108; closed; 58
109; closed; 58
110; closed; 58
101; open; 59
102; closed; 59
111; open; 59
112; open; 59
20; open; 59
21; open; 59
22; open; 59
23; open; 59
24; open; 59
25; open; 59
103; closed; 59
104; open; 59
105; closed; 59
106; closed; 59
107; closed; 59
108; closed; 59
109; closed; 59
110; open; 59
101; open; 60
102; closed; 60
111; open; 60
112; open; 60
20; open; 60
21; open; 60
22; open; 60
23; open; 60
24; open; 60
25; open; 60
103; closed; 60
104; open; 60
105; closed; 60
106; closed; 60
107; closed; 60
108; closed; 60
109; closed; 60
110; open; 60
101; open; 61
102; closed; 61
111; open; 61
112; open; 61
20; open; 61
21; open; 61
22; open; 61
23; open; 61
24; open; 61
25; open; 61
103; closed; 61
104; open; 61
105; closed; 61
106; closed; 61
107; closed; 61
108; closed; 61
109; closed; 61
110; open; 61
101; open; 62
102; closed; 62
111; open; 62
112; open; 62
20; open; 62
21; open; 62
22; open; 62
23; open; 62
24; open; 62
25; open; 62
103; closed; 62
104; open; 62
105; closed; 62
106; closed; 62
107; closed; 62
108; closed; 62
109; closed; 62
110; open; 62
101; open; 63
102; closed; 63
111; open; 63
112; open; 63
20; open; 63
21; open; 63
22; open; 63
23; open; 63
24; open; 63
25; open; 63
103; closed; 63
104; open; 63
105; closed; 63
106; closed; 63
107; closed; 63
108; closed; 63
109; closed; 63
110; open; 63
101; open; 64
102; closed; 64
111; open; 64
112; open; 64
20; open; 64
21; open; 64
22; open; 64
23; open; 64
24; open; 64
25; open; 64
103; closed; 64
104; open; 64
105; open; 64
106; closed; 64
107; closed; 64
108; closed; 64
109; closed; 64
110; open; 64
101; open; 65
102; closed; 65
111; open; 65
112; open; 65
20; open; 65
21; open; 65
22; open; 65
23; open; 65
24; open; 65
25; open; 65
103; closed; 65
104; open; 65
105; open; 65
106; closed; 65
107; closed; 65
108; closed; 65
109; closed; 65
110; open; 65
101; open; 66
102; closed; 66
111; open; 66
112; open; 66
20; open; 66
21; open; 66
22; open; 66
23; open; 66
24; open; 66
25; open; 66
103; closed; 66
104; open; 66
105; open; 66
106; closed; 66
107; closed; 66
108; closed; 66
109; closed; 66
110; open; 66
101; open; 67
102; closed; 67
111; open; 67
112; open; 67
20; open; 67
21; open; 67
22; open; 67
23; open; 67
24; open; 67
25; open; 67
103; closed; 67
104; open; 67
105; open; 67
106; closed; 67
107; closed; 67
108; closed; 67
109; closed; 67
110; open; 67
101; open; 68
102; closed; 68
111; open; 68
112; open; 68
20; open; 68
21; open; 68
22; open; 68
23; open; 68
24; open; 68
25; open; 68
103; closed; 68
104; open; 68
105; open; 68
106; closed; 68
107; closed; 68
108; closed; 68
109; closed; 68
110; open; 68
101; open; 69
102; closed; 69
111; open; 69
112; open; 69
20; open; 69
21; open; 69
22; open; 69
23; open; 69
24; open; 69
25; open; 69
103; closed; 69
104; open; 69
105; open; 69
106; closed; 69
107; closed; 69
108; closed; 69
109; closed; 69
110; closed; 69
101; open; 70
102; closed; 70
111; open; 70
112; open; 70
20; open; 70
21; open; 70
22; open; 70
23; open; 70
24; open; 70
25; open; 70
103; closed; 70
104; open; 70
105; open; 70
106; closed; 70
107; closed; 70
108; closed; 70
109; closed; 70
110; closed; 70
101; open; 71
102; closed; 71
111; open; 71
112; open; 71
20; open; 71
21; open; 71
22; open; 71
23; open; 71
24; open; 71
25; open; 71
103; closed; 71
104; open; 71
105; open; 71
106; closed; 71
107; closed; 71
108; closed; 71
109; closed; 71
110; closed; 71
101; open; 72
102; closed; 72
111; open; 72
112; open; 72
20; open; 72
21; open; 72
22; open; 72
23; open; 72
24; open; 72
25; open; 72
103; closed; 72
104; open; 72
105; open; 72
106; closed; 72
107; closed; 72
108; closed; 72
109; closed; 72
110; closed; 72
101; open; 73
102; closed; 73
111; open; 73
112; open; 73
20; open; 73
21; open; 73
22; open; 73
23; open; 73
24; open; 73
25; open; 73
103; closed; 73
104; open; 73
105; open; 73
106; closed; 73
107; closed; 73
108; closed; 73
109; closed; 73
110; closed; 73
101; open; 74
102; closed; 74
111; open; 74
112; open; 74
20; open; 74
21; open; 74
22; open; 74
23; open; 74
24; open; 74
25; open; 74
103; closed; 74
104; open; 74
105; open; 74
106; closed; 74
107; closed; 74
108; closed; 74
109; closed; 74
110; closed; 74
101; open; 75
102; closed; 75
111; closed; 75
112; open; 75
20; open; 75
21; open; 75
22; open; 75
23; open; 75
24; open; 75
25; open; 75
103; closed; 75
104; open; 75
105; open; 75
106; closed; 75
107; closed; 75
108; closed; 75
109; closed; 75
110; closed; 75
101; open; 76
102; closed; 76
111; closed; 76
112; open; 76
20; open; 76
21; open; 76
22; open; 76
23; open; 76
24; open; 76
25; open; 76
103; closed; 76
104; open; 76
105; open; 76
106; closed; 76
107; closed; 76
108; closed; 76
109; closed; 76
110; closed; 76
101; open; 77
102; closed; 77
111; closed; 77
112; open; 77
20; open; 77
21; open; 77
22; open; 77
23; open; 77
24; open; 77
25; open; 77
103; closed; 77
104; open; 77
105; open; 77
106; closed; 77
107; closed; 77
108; closed; 77
109; closed; 77
110; closed; 77
101; open; 78
102; closed; 78
111; closed; 78
112; open; 78
20; open; 78
21; open; 78
22; open; 78
23; open; 78
24; open; 78
25; open; 78
103; closed; 78
104; open; 78
105; open; 78
106; closed; 78
107; closed; 78
108; closed; 78
109; closed; 78
110; closed; 78
101; open; 79
102; closed; 79
111; closed; 79
112; open; 79
20; open; 79
21; open; 79
22; open; 79
23; open; 79
24; open; 79
25; open; 79
103; closed; 79
104; open; 79
105; open; 79
106; closed; 79
107; closed; 79
108; closed; 79
109; closed; 79
110; closed; 79
101; open; 80
102; closed; 80
111; closed; 80
112; open; 80
20; open; 80
21; open; 80
22; open; 80
23; open; 80
24; open; 80
25; open; 80
103; closed; 80
104; open; 80
105; open; 80
106; closed; 80
107; closed; 80
108; closed; 80
109; closed; 80
110; closed; 80
101; open; 81
102; closed; 81
111; closed; 81
112; open; 81
20; open; 81
21; open; 81
22; open; 81
23; open; 81
24; open; 81
25; open; 81
103; closed; 81
104; open; 81
105; open; 81
106; closed; 81
107; closed; 81
108; closed; 81
109; closed; 81
110; closed; 81
101; open; 82
102; closed; 82
111; closed; 82
112; open; 82
20; open; 82
21; open; 82
22; open; 82
23; open; 82
24; open; 82
25; open; 82
103; closed; 82
104; open; 82
105; open; 82
106; closed; 82
107; closed; 82
108; open; 82
109; closed; 82
110; closed; 82
101; open; 83
102; closed; 83
111; closed; 83
112; open; 83
20; open; 83
21; open; 83
22; open; 83
23; open; 83
24; open; 83
25; open; 83
103; closed; 83
104; open; 83
105; open; 83
106; closed; 83
107; closed; 83
108; open; 83
109; closed; 83
110; closed; 83
101; open; 84
102; closed; 84
111; closed; 84
112; open; 84
20; open; 84
21; open; 84
22; open; 84
23; open; 84
24; open; 84
25; open; 84
103; closed; 84
104; open; 84
105; open; 84
106; closed; 84
107; closed; 84
108; open; 84
109; closed; 84
110; closed; 84
101; open; 85
102; closed; 85
111; closed; 85
112; open; 85
20; open; 85
21; open; 85
22; open; 85
23; open; 85
24; open; 85
25; open; 85
103; closed; 85
104; open; 85
105; open; 85
106; closed; 85
107; closed; 85
108; open; 85
109; closed; 85
110; closed; 85
101; open; 86
102; closed; 86
111; closed; 86
112; closed; 86
20; open; 86
21; open; 86
22; open; 86
23; open; 86
24; open; 86
25; open; 86
103; closed; 86
104; open; 86
105; open; 86
106; closed; 86
107; closed; 86
108; open; 86
109; closed; 86
110; closed; 86
101; open; 87
102; closed; 87
111; closed; 87
112; closed; 87
20; open; 87
21; open; 87
22; open; 87
23; open; 87
24; open; 87
25; open; 87
103; closed; 87
104; open; 87
105; open; 87
106; closed; 87
107; closed; 87
108; open; 87
109; closed; 87
110; closed; 87
101; open; 88
102; closed; 88
111; closed; 88
112; closed; 88
20; open; 88
21; open; 88
22; open; 88
23; open; 88
24; open; 88
25; open; 88
103; closed; 88
104; open; 88
105; open; 88
106; closed; 88
107; closed; 88
108; open; 88
109; closed; 88
110; open; 88
101; open; 89
102; closed; 89
111; closed; 89
112; closed; 89
20; open; 89
21; open; 89
22; open; 89
23; open; 89
24; open; 89
25; open; 89
103; closed; 89
104; open; 89
105; open; 89
106; closed; 89
107; closed; 89
108; open; 89
109; closed; 89
110; open; 89
101; open; 90
102; closed; 90
111; closed; 90
112; closed; 90
20; open; 90
21; open; 90
22; open; 90
23; open; 90
24; open; 90
25; open; 90
103; closed; 90
104; open; 90
105; closed; 90
106; closed; 90
107; closed; 90
108; open; 90
109; closed; 90
110; open; 90
101; open; 91
102; closed; 91
111; open; 91
112; closed; 91
20; open; 91
21; open; 91
22; open; 91
23; open; 91
24; open; 91
25; open; 91
103; closed; 91
104; open; 91
105; closed; 91
106; closed; 91
107; closed; 91
108; open; 91
109; closed; 91
110; open; 91
101; open; 92
102; closed; 92
111; open; 92
112; closed; 92
20; open; 92
21; open; 92
22; open; 92
23; open; 92
24; open; 92
25; open; 92
103; closed; 92
104; open; 92
105; closed; 92
106; closed; 92
107; closed; 92
108; open; 92
109; closed; 92
110; open; 92
101; open; 93
102; closed; 93
111; open; 93
112; closed; 93
20; open; 93
21; open; 93
22; open; 93
23; open; 93
24; open; 93
25; open; 93
103; closed; 93
104; open; 93
105; closed; 93
106; closed; 93
107; closed; 93
108; open; 93
109; closed; 93
110; open; 93
101; open; 94
102; closed; 94
111; open; 94
112; closed; 94
20; open; 94
21; open; 94
22; open; 94
23; open; 94
24; open; 94
25; open; 94
103; closed; 94
104; open; 94
105; closed; 94
106; closed; 94
107; closed; 94
108; open; 94
109; closed; 94
110; open; 94
101; open; 95
102; closed; 95
111; open; 95
112; closed; 95
20; open; 95
21; open; 95
22; open; 95
23; open; 95
24; open; 95
25; open; 95
103; closed; 95
104; open; 95
105; closed; 95
106; closed; 95
107; closed; 95
108; open; 95
109; closed; 95
110; open; 95
101; open; 96
102; closed; 96
111; open; 96
112; closed; 96
20; open; 96
21; open; 96
22; open; 96
23; open; 96
24; open; 96
25; open; 96
103; closed; 96
104; open; 96
105; closed; 96
106; closed; 96
107; closed; 96
108; closed; 96
109; closed; 96
110; closed; 96
101; open; 97
102; closed; 97
111; open; 97
112; closed; 97
20; open; 97
21; open; 97
22; open; 97
23; open; 97
24; open; 97
25; open; 97
103; closed; 97
104; open; 97
105; closed; 97
106; closed; 97
107; closed; 97
108; closed; 97
109; closed; 97
110; closed; 97
101; open; 98
102; closed; 98
111; closed; 98
112; closed; 98
20; open; 98
21; open; 98
22; open; 98
23; open; 98
24; open; 98
25; open; 98
103; closed; 98
104; open; 98
105; closed; 98
106; closed; 98
107; closed; 98
108; closed; 98
109; closed; 98
110; closed; 98
101; open; 99
102; closed; 99
111; closed; 99
112; closed; 99
20; open; 99
21; open; 99
22; open; 99
23; open; 99
24; open; 99
25; open; 99
103; closed; 99
104; open; 99
105; closed; 99
106; closed; 99
107; closed; 99
108; closed; 99
109; closed; 99
110; closed; 99
101; open; 100
102; closed; 100
111; closed; 100
112; closed; 100
20; open; 100
21; open; 100
22; open; 100
23; open; 100
24; open; 100
25; open; 100
103; closed; 100
104; open; 100
105; closed; 100
106; closed; 100
107; closed; 100
108; closed; 100
109; closed; 100
110; closed; 100
101; open; 101
102; closed; 101
111; closed; 101
112; closed; 101
20; open; 101
21; open; 101
22; open; 101
23; open; 101
24; open; 101
25; open; 101
103; closed; 101
104; open; 101
105; closed; 101
106; closed; 101
107; closed; 101
108; closed; 101
109; closed; 101
110; closed; 101
101; open; 102
102; closed; 102
111; closed; 102
112; closed; 102
20; open; 102
21; open; 102
22; open; 102
23; open; 102
24; open; 102
25; open; 102
103; closed; 102
104; open; 102
105; closed; 102
106; closed; 102
107; closed; 102
108; closed; 102
109; closed; 102
110; closed; 102
101; open; 103
102; closed; 103
111; closed; 103
112; closed; 103
20; open; 103
21; open; 103
22; open; 103
23; open; 103
24; open; 103
25; open; 103
103; closed; 103
104; open; 103
105; closed; 103
106; closed; 103
107; closed; 103
108; closed; 103
109; closed; 103
110; closed; 103
101; open; 104
102; closed; 104
111; closed; 104
112; closed; 104
20; open; 104
21; open; 104
22; open; 104
23; open; 104
24; open; 104
25; open; 104
103; closed; 104
104; open; 104
105; closed; 104
106; closed; 104
107; closed; 104
108; closed; 104
109; closed; 104
110; closed; 104
101; open; 105
102; closed; 105
111; closed; 105
112; closed; 105
20; open; 105
21; open; 105
22; open; 105
23; open; 105
24; open; 105
25; open; 105
