#id; #coord; #cycle; 
1; {170.49507680165613,86.5,0.0}; 76
2; {168.38606569300777,86.5,0.0}; 76
3; {164.42249574602846,86.5,0.0}; 76
4; {293.5,17.5,0.0}; 76
5; {165.5,131.5,0.0}; 76
0; {70.5,16.5,0.0}; 77
1; {172.49507680165613,86.5,0.0}; 77
2; {170.38606569300777,86.5,0.0}; 77
3; {166.42249574602846,86.5,0.0}; 77
4; {293.5,17.5,0.0}; 77
5; {165.5,129.5,0.0}; 77
0; {70.5,16.5,0.0}; 78
1; {174.49507680165613,86.5,0.0}; 78
2; {172.38606569300777,86.5,0.0}; 78
3; {168.42249574602846,86.5,0.0}; 78
4; {293.5,17.5,0.0}; 78
5; {165.5,127.5,0.0}; 78
0; {70.5,16.5,0.0}; 79
1; {176.49507680165613,86.5,0.0}; 79
2; {174.38606569300777,86.5,0.0}; 79
3; {170.42249574602846,86.5,0.0}; 79
4; {293.5,17.5,0.0}; 79
5; {165.5,125.5,0.0}; 79
0; {72.5,16.5,0.0}; 80
1; {178.49507680165613,86.5,0.0}; 80
2; {176.38606569300777,86.5,0.0}; 80
3; {172.42249574602846,86.5,0.0}; 80
4; {295.5,17.5,0.0}; 80
5; {165.5,123.5,0.0}; 80
0; {72.5,16.5,0.0}; 81
1; {179.5,85.50492319834387,0.0}; 81
2; {178.38606569300777,86.5,0.0}; 81
3; {174.42249574602846,86.5,0.0}; 81
4; {295.5,17.5,0.0}; 81
5; {165.5,121.5,0.0}; 81
0; {72.5,16.5,0.0}; 82
1; {181.49998788113245,85.5,0.0}; 82
2; {179.5,85.61393430699223,0.0}; 82
3; {176.42249574602846,86.5,0.0}; 82
4; {295.5,17.5,0.0}; 82
5; {165.5,119.5,0.0}; 82
0; {72.5,16.5,0.0}; 83
1; {183.49998788113245,85.5,0.0}; 83
2; {181.49353041461265,85.5,0.0}; 83
3; {178.42249574602846,86.5,0.0}; 83
4; {295.5,17.5,0.0}; 83
5; {165.5,117.5,0.0}; 83
0; {72.5,16.5,0.0}; 84
1; {185.49998788113245,85.5,0.0}; 84
2; {183.49353041461265,85.5,0.0}; 84
3; {179.5,85.57750425397154,0.0}; 84
4; {295.5,17.5,0.0}; 84
5; {165.5,115.5,0.0}; 84
0; {72.5,16.5,0.0}; 85
1; {187.49998788113245,85.5,0.0}; 85
2; {185.49353041461265,85.5,0.0}; 85
3; {181.49700104218215,85.5,0.0}; 85
4; {295.5,17.5,0.0}; 85
5; {163.5,115.5,0.0}; 85
0; {72.5,16.5,0.0}; 86
1; {189.49998788113245,85.5,0.0}; 86
2; {187.49353041461265,85.5,0.0}; 86
3; {183.49700104218215,85.5,0.0}; 86
4; {295.5,17.5,0.0}; 86
5; {163.5,115.5,0.0}; 86
0; {74.5,16.5,0.0}; 87
1; {191.49998788113245,85.5,0.0}; 87
2; {189.49353041461265,85.5,0.0}; 87
3; {185.49700104218215,85.5,0.0}; 87
4; {297.5,17.5,0.0}; 87
5; {163.5,115.5,0.0}; 87
0; {74.5,16.5,0.0}; 88
1; {193.49998788113245,85.5,0.0}; 88
2; {191.49353041461265,85.5,0.0}; 88
3; {187.49700104218215,85.5,0.0}; 88
4; {297.5,17.5,0.0}; 88
5; {161.5,115.5,0.0}; 88
0; {74.5,16.5,0.0}; 89
1; {195.49998788113245,85.5,0.0}; 89
2; {193.49353041461265,85.5,0.0}; 89
3; {189.49700104218215,85.5,0.0}; 89
4; {297.5,17.5,0.0}; 89
5; {161.5,115.5,0.0}; 89
0; {74.5,16.5,0.0}; 90
1; {197.49998788113245,85.5,0.0}; 90
2; {195.49353041461265,85.5,0.0}; 90
3; {191.49700104218215,85.5,0.0}; 90
4; {297.5,17.5,0.0}; 90
5; {161.5,115.5,0.0}; 90
0; {74.5,16.5,0.0}; 91
1; {199.49998788113245,85.5,0.0}; 91
2; {197.49353041461265,85.5,0.0}; 91
3; {193.49700104218215,85.5,0.0}; 91
4; {297.5,17.5,0.0}; 91
5; {161.5,115.5,0.0}; 91
0; {74.5,16.5,0.0}; 92
1; {201.49998788113245,85.5,0.0}; 92
2; {199.49353041461265,85.5,0.0}; 92
3; {195.49700104218215,85.5,0.0}; 92
4; {297.5,17.5,0.0}; 92
5; {161.5,115.5,0.0}; 92
0; {74.5,16.5,0.0}; 93
1; {203.49998788113245,85.5,0.0}; 93
2; {201.49353041461265,85.5,0.0}; 93
3; {197.49700104218215,85.5,0.0}; 93
4; {297.5,17.5,0.0}; 93
5; {161.5,115.5,0.0}; 93
0; {76.5,16.5,0.0}; 94
1; {205.49998788113245,85.5,0.0}; 94
2; {203.49353041461265,85.5,0.0}; 94
3; {199.49700104218215,85.5,0.0}; 94
4; {295.5,17.5,0.0}; 94
5; {161.5,115.5,0.0}; 94
0; {76.5,16.5,0.0}; 95
1; {207.49998788113245,85.5,0.0}; 95
2; {205.49353041461265,85.5,0.0}; 95
3; {201.49700104218215,85.5,0.0}; 95
4; {295.5,17.5,0.0}; 95
5; {159.5,115.5,0.0}; 95
0; {76.5,16.5,0.0}; 96
1; {209.49998788113245,85.5,0.0}; 96
2; {207.49353041461265,85.5,0.0}; 96
3; {203.49700104218215,85.5,0.0}; 96
4; {295.5,17.5,0.0}; 96
5; {157.5,115.5,0.0}; 96
0; {76.5,16.5,0.0}; 97
1; {211.49998788113245,85.5,0.0}; 97
2; {209.49353041461265,85.5,0.0}; 97
3; {205.49700104218215,85.5,0.0}; 97
4; {295.5,17.5,0.0}; 97
5; {157.5,115.5,0.0}; 97
0; {76.5,16.5,0.0}; 98
1; {213.49998788113245,85.5,0.0}; 98
2; {211.49353041461265,85.5,0.0}; 98
3; {207.49700104218215,85.5,0.0}; 98
4; {295.5,17.5,0.0}; 98
5; {157.5,115.5,0.0}; 98
0; {76.5,16.5,0.0}; 99
1; {215.49998788113245,85.5,0.0}; 99
2; {213.49353041461265,85.5,0.0}; 99
3; {209.49700104218215,85.5,0.0}; 99
4; {295.5,17.5,0.0}; 99
5; {157.5,115.5,0.0}; 99
0; {76.5,16.5,0.0}; 100
1; {217.49998788113245,85.5,0.0}; 100
2; {215.49353041461265,85.5,0.0}; 100
3; {211.49700104218215,85.5,0.0}; 100
4; {295.5,17.5,0.0}; 100
5; {157.5,115.5,0.0}; 100
0; {76.5,14.5,0.0}; 101
1; {219.49998788113245,85.5,0.0}; 101
2; {217.49353041461265,85.5,0.0}; 101
3; {213.49700104218215,85.5,0.0}; 101
4; {296.5,18.5,0.0}; 101
5; {157.5,115.5,0.0}; 101
0; {76.5,14.5,0.0}; 102
1; {221.49998788113245,85.5,0.0}; 102
2; {219.49353041461265,85.5,0.0}; 102
3; {215.49700104218215,85.5,0.0}; 102
4; {296.5,18.5,0.0}; 102
5; {157.5,115.5,0.0}; 102
0; {76.5,14.5,0.0}; 103
1; {223.49998788113245,85.5,0.0}; 103
2; {221.49353041461265,85.5,0.0}; 103
3; {217.49700104218215,85.5,0.0}; 103
4; {296.5,18.5,0.0}; 103
5; {159.5,115.5,0.0}; 103
0; {76.5,14.5,0.0}; 104
1; {225.49998788113245,85.5,0.0}; 104
2; {223.49353041461265,85.5,0.0}; 104
